City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
tancanhuitz,21.6,-98.966667,72.19,74.0,2.0,3.02,MX,1601212070.0
bafq,31.612833000000002,55.410666000000006,95.34,9.0,0.0,7.87,IR,1601211824.0
puerto el triunfo,13.2833333,-88.55,77.0,88.0,40.0,1.12,SV,1601212070.0
biak,-0.91,122.88,77.56,80.0,92.0,5.23,ID,1601212070.0
novopokrovka,49.84,36.55,71.6,33.0,100.0,20.13,UA,1601212071.0
swellendam,-34.022624,20.441706,59.0,51.0,80.0,6.93,ZA,1601212071.0
uzhur,55.303611,89.833889,41.47,88.0,100.0,2.24,RU,1601212071.0
gamba,-2.65,10.0,79.02,68.0,21.0,10.54,GA,1601212071.0
kasongo-lunda,-6.466667,16.816667000000002,90.81,44.0,45.0,5.5,CD,1601211850.0
puerto escondido,15.85,-97.07,75.2,78.0,90.0,6.93,MX,1601212072.0
puerto baquerizo moreno,-0.9,-89.6,66.0,87.0,100.0,14.9,EC,1601212072.0
manlleu,42.002284,2.28476,60.01,49.0,100.0,4.0,ES,1601211890.0
viisoara,46.55,23.92,64.4,48.0,40.0,12.75,RO,1601212073.0
yar-sale,66.833333,70.833333,46.71,74.0,100.0,22.88,RU,1601212073.0
ust-nera,64.56666700000001,143.2,44.96,57.0,98.0,6.98,RU,1601212073.0
ambon,-3.6954260000000003,128.181405,75.2,100.0,75.0,5.82,ID,1601211982.0
batagay-alyta,67.800556,130.41138899999999,32.07,96.0,100.0,0.94,RU,1601212074.0
changchun,43.88,125.322778,62.6,67.0,0.0,6.71,CN,1601212074.0
la orilla,17.983333,-102.233333,75.87,85.0,100.0,4.34,MX,1601212074.0
solnechnyy,50.72,136.63,47.53,83.0,0.0,4.16,RU,1601212074.0
lhokseumawe,5.1801,97.1507,81.09,77.0,100.0,2.39,ID,1601212075.0
zyryanovsk,49.738611,84.27194399999999,47.14,54.0,100.0,4.65,KZ,1601212075.0
graaff-reinet,-32.25,24.53,61.0,26.0,0.0,8.01,ZA,1601212075.0
bristol,41.83,-71.17,68.0,100.0,90.0,3.36,US,1601212075.0
kiama,-34.68,150.87,52.0,74.0,94.0,5.1,AU,1601212075.0
mangai,-4.05,19.533333,90.32,45.0,75.0,3.49,CD,1601212076.0
victor harbor,-35.57,138.62153600000002,48.99,87.0,100.0,8.5,AU,1601212076.0
auki,-8.766666699999998,160.7,76.48,93.0,100.0,5.19,SB,1601212076.0
gorele,41.030833,39.003056,82.4,58.0,0.0,8.05,TR,1601212076.0
lake havasu city,34.4838889,-114.32166670000001,78.01,23.0,20.0,5.06,US,1601212077.0
port-gentil,-0.7166667,8.7833333,86.0,58.0,40.0,14.99,GA,1601212077.0
erzin,36.96,36.2,84.0,71.0,0.0,8.99,TR,1601211944.0
two rivers,44.1538889,-87.5691667,68.0,77.0,1.0,11.41,US,1601212077.0
fairmont,39.49,-80.14,61.0,98.0,3.0,4.14,US,1601212078.0
alyangula,-13.85413,136.421295,77.0,83.0,100.0,7.31,AU,1601212078.0
cartagena del chaira,1.334884,-74.842886,74.95,88.0,84.0,4.32,CO,1601212078.0
richards bay,-28.775416999999997,32.04,60.42,90.0,100.0,3.98,ZA,1601212078.0
tommot,58.956389,126.2925,44.69,63.0,0.0,7.4,RU,1601212079.0
singapore,1.2930556,103.85,82.4,78.0,40.0,2.24,SG,1601212014.0
chute-aux-outardes,49.116667,-68.4,50.0,87.0,75.0,3.36,CA,1601212079.0
serchhip,23.3,92.833333,80.6,94.0,75.0,1.52,IN,1601211787.0
beringovskiy,63.05,179.316667,34.61,83.0,14.0,11.27,RU,1601212079.0
billings,45.783333299999995,-108.5,48.99,45.0,40.0,13.87,US,1601212081.0
hohhot,40.810556,111.652222,60.8,72.0,38.0,4.47,CN,1601211945.0
port lincoln,-34.72625,135.87442,55.94,77.0,76.0,18.12,AU,1601212081.0
kamenka,51.32,42.77,66.76,27.0,0.0,17.02,RU,1601212081.0
ituiutaba,-18.966667,-49.466667,91.26,22.0,0.0,14.72,BR,1601211936.0
dayong,25.02,118.29,71.6,83.0,90.0,8.95,CN,1601212082.0
nsanje,-16.9166667,35.26,109.76,9.0,99.0,4.05,MW,1601211875.0
samfya,-11.36,29.56,93.85,13.0,23.0,6.08,ZM,1601212082.0
luanda,-8.84,13.23,80.6,65.0,75.0,8.05,AO,1601212083.0
te karaka,-38.466667,177.866667,53.31,69.0,1.0,7.65,NZ,1601212083.0
gomel,52.43,30.983333299999998,64.4,59.0,75.0,17.9,BY,1601212084.0
itacare,-14.28,-39.0,80.6,74.0,40.0,5.82,BR,1601212084.0
nago,26.588055999999998,127.97611100000002,75.2,83.0,90.0,5.82,JP,1601212084.0
soure,-0.72,-48.52,83.73,71.0,28.0,11.77,BR,1601211942.0
dudinka,69.405833,86.177778,37.4,93.0,40.0,8.95,RU,1601212084.0
sistranda,63.73,8.833333,59.0,62.0,20.0,19.46,NO,1601212085.0
ketchikan,55.34222220000001,-131.6461111,50.0,93.0,90.0,28.86,US,1601212085.0
jaguaquara,-13.533332999999999,-39.966667,75.56,53.0,70.0,3.98,BR,1601212085.0
aasiaat,68.71,-52.8666667,30.34,96.0,100.0,4.63,GL,1601212085.0
zelenoborskiy,66.845,32.362221999999996,43.25,88.0,100.0,10.78,RU,1601212086.0
guayaramerin,-10.84,-65.36,75.2,94.0,20.0,8.05,BO,1601212086.0
murmashi,68.815424,32.811469,46.4,70.0,20.0,2.24,RU,1601212087.0
san ignacio,17.16,-89.07,77.0,100.0,75.0,0.72,BZ,1601211986.0
stephenville,32.22,-98.2,72.0,88.0,75.0,10.29,US,1601212087.0
mumbwa,-14.983333300000002,27.06,102.54,8.0,40.0,4.41,ZM,1601212087.0
alamos,27.016666999999998,-108.933333,80.01,82.0,27.0,3.0,MX,1601212087.0
ukiah,39.1502778,-123.20666670000001,57.99,82.0,1.0,3.31,US,1601212055.0
lluta,-16.014722199999998,-72.0141667,54.64,34.0,0.0,4.79,PE,1601212088.0
palmerston,-12.49,130.98,80.6,74.0,75.0,4.7,AU,1601212088.0
butia,-30.116667,-51.96,69.71,84.0,100.0,7.18,BR,1601211941.0
fare,-16.7,-151.0166667,78.84,78.0,8.0,16.51,PF,1601212088.0
marsabit,2.3333333,37.99,83.68,34.0,76.0,15.17,KE,1601212089.0
poum,-20.2333333,164.0166667,75.25,81.0,96.0,11.54,NC,1601212089.0
kabinda,-6.133333,24.483333,88.34,45.0,88.0,1.14,CD,1601211850.0
ajdabiya,30.7591667,20.23,98.02,24.0,1.0,3.36,LY,1601212089.0
epe,6.58,3.98,83.17,69.0,80.0,6.02,NG,1601211900.0
brigantine,39.41,-74.365,71.01,88.0,90.0,4.7,US,1601212090.0
sept-iles,50.2,-66.383333,48.99,93.0,90.0,3.36,CA,1601212090.0
ende,-8.8432,121.6623,77.86,78.0,10.0,2.89,ID,1601212090.0
amalfi,6.910163000000001,-75.07764399999999,64.08,99.0,99.0,0.38,CO,1601212090.0
hvide sande,55.996387,8.127307,70.0,77.0,75.0,13.87,DK,1601212091.0
mariakani,-3.86,39.466666700000005,83.89,54.0,37.0,12.71,KE,1601212091.0
semporna,4.4817800000000005,118.611185,80.6,88.0,20.0,3.36,MY,1601212091.0
sines,37.956215,-8.869788,71.01,67.0,1.0,14.0,PT,1601212091.0
berlevag,70.86,29.09,44.6,60.0,0.0,8.95,NO,1601212091.0
carutapera,-1.2,-46.016667,85.82,63.0,44.0,9.37,BR,1601212092.0
zhanaozen,43.3,52.8,66.4,25.0,100.0,17.36,KZ,1601212092.0
para de minas,-19.86,-44.61,82.4,39.0,0.0,3.36,BR,1601212092.0
krasnoselkup,65.7,82.466667,48.74,90.0,100.0,15.3,RU,1601212092.0
shache,38.416667,77.24055600000001,66.58,26.0,2.0,11.65,CN,1601211956.0
talakan,50.316666999999995,130.366667,56.08,87.0,100.0,11.48,RU,1601212090.0
jiangkou,25.487222,119.19861100000001,66.2,88.0,75.0,6.71,CN,1601211950.0
det udom,14.905978,105.078364,86.0,79.0,20.0,3.36,TH,1601212093.0
hibbing,47.4272222,-92.9375,48.2,93.0,1.0,3.36,US,1601212041.0
kalabo,-14.9666667,22.6833333,104.41,8.0,71.0,3.22,ZM,1601212094.0
zharkent,44.162778,80.0,52.38,43.0,0.0,6.62,KZ,1601212094.0
blairmore,49.6,-114.44,41.0,74.0,0.0,10.29,CA,1601212094.0
daru,-9.08,143.21,78.55,83.0,100.0,15.57,PG,1601212094.0
geraldton,-28.77,114.6,55.4,76.0,75.0,2.24,AU,1601211965.0
saint-ambroise,48.55,-71.33,59.0,93.0,90.0,5.82,CA,1601212095.0
prieska,-29.664088,22.747421,65.57,21.0,0.0,13.24,ZA,1601212095.0
junnar,19.2,73.883333,72.99,84.0,32.0,6.89,IN,1601211804.0
vaitape,-16.5166667,-151.75,79.2,76.0,93.0,14.47,PF,1601212095.0
sawankhalok,17.315972,99.831861,82.26,78.0,100.0,2.33,TH,1601211942.0
petropavlovsk-kamchatskiy,53.0452,158.6483,37.4,93.0,40.0,6.71,RU,1601212096.0
at-bashi,41.1697222,75.8102778,50.13,45.0,60.0,5.14,KG,1601212096.0
kihei,20.79,-156.4655556,77.0,61.0,20.0,6.93,US,1601212054.0
oktyabrskiy,54.48,53.47,60.19,58.0,49.0,3.18,RU,1601211943.0
iracoubo,5.4833333,-53.2,84.63,63.0,85.0,6.51,GF,1601212097.0
snezhnogorsk,69.19,33.25,46.4,70.0,20.0,2.24,RU,1601212097.0
black river,18.03,-77.85,87.01,88.0,20.0,6.93,JM,1601212097.0
belmonte,-15.86,-38.88,80.6,57.0,40.0,12.75,BR,1601212097.0
pemangkat,1.166667,108.96666699999999,79.11,80.0,100.0,6.42,ID,1601212098.0
maarianhamina,60.1,19.93,68.0,56.0,0.0,11.41,AX,1601212098.0
kalach-na-donu,48.690988,43.526381,68.0,24.0,0.0,20.13,RU,1601212098.0
canton,23.12,113.25,75.99,73.0,75.0,4.47,CN,1601211824.0
christchurch,-43.53,172.63,46.4,52.0,0.0,13.87,NZ,1601212084.0
vanimo,-2.6666667,141.3,79.5,81.0,0.0,2.44,PG,1601212099.0
bestobe,52.499444,73.0975,49.62,54.0,39.0,6.26,KZ,1601212099.0
aguada de pasajeros,22.39,-80.8508333,78.89,85.0,0.0,4.43,CU,1601212099.0
san quintin,30.483333000000002,-115.95,63.37,89.0,0.0,1.1,MX,1601212099.0
dergachi,51.23,48.77,64.15,29.0,48.0,11.77,RU,1601212099.0
tuy hoa,13.083333,109.3,78.93,84.0,100.0,0.87,VN,1601212053.0
salekhard,66.53,66.60194399999999,50.41,72.0,100.0,12.55,RU,1601212100.0
darhan,49.49,105.92,43.43,63.0,24.0,5.91,MN,1601212100.0
paracale,14.2804,122.7881,80.28,86.0,100.0,4.07,PH,1601212100.0
nedumangad,8.6,77.0,84.2,83.0,40.0,4.7,IN,1601212019.0
kuryk,43.2,51.65,68.4,25.0,100.0,13.78,KZ,1601212101.0
tottori,35.5,134.23333300000002,69.8,64.0,75.0,19.46,JP,1601211946.0
banda,25.48,80.33,89.22,44.0,59.0,2.06,IN,1601212102.0
cabanas,22.98,-82.92,71.6,100.0,20.0,2.59,CU,1601212102.0
kapit,2.016667,112.933333,76.69,85.0,100.0,0.74,MY,1601212102.0
moulins,46.5,3.333333,50.0,93.0,100.0,10.29,FR,1601212102.0
parabel,58.697778,81.4825,44.13,81.0,11.0,6.49,RU,1601212103.0
gorshechnoye,51.5244,38.0365,69.62,27.0,77.0,19.44,RU,1601212103.0
carira,-10.36,-37.7,80.42,59.0,98.0,10.71,BR,1601212103.0
sudzha,51.1976,35.2726,70.97,33.0,100.0,20.51,RU,1601212103.0
yerbogachen,61.276667,108.010833,45.52,70.0,100.0,10.25,RU,1601212104.0
vytegra,61.006364000000005,36.448111,63.43,67.0,44.0,7.94,RU,1601212104.0
filadelfia,39.95,-75.16,69.01,94.0,90.0,4.7,US,1601212041.0
archidona,37.1,-4.39,80.01,50.0,0.0,7.78,ES,1601212104.0
khasan,42.43,130.64,57.85,82.0,0.0,5.75,RU,1601212105.0
sudak,44.849241,34.974713,77.23,67.0,28.0,6.53,UA,1601212105.0
tura,25.52,90.22,74.93,97.0,100.0,2.21,IN,1601212004.0
antalaha,-14.9,50.283333299999995,77.13,69.0,88.0,7.56,MG,1601212105.0
ananas,19.25,-71.96,75.56,79.0,0.0,1.57,HT,1601212105.0
parola,20.883333,75.116667,81.16,72.0,38.0,8.43,IN,1601212106.0
nador,35.174040999999995,-2.92866,78.8,44.0,0.0,13.87,MA,1601212088.0
ambilobe,-13.2,49.05,80.92,57.0,93.0,3.11,MG,1601212106.0
hammerfest,70.66166700000001,23.68,44.6,52.0,0.0,14.99,NO,1601212106.0
bonavista,48.65,-53.11,58.26,78.0,100.0,21.03,CA,1601212107.0
lucea,18.45,-78.16666670000001,87.01,88.0,20.0,6.93,JM,1601212107.0
westport,41.14,-73.36,68.0,99.0,38.0,4.09,US,1601212107.0
sobolevo,54.43,31.9,64.45,54.0,16.0,16.53,RU,1601212107.0
liwale,-9.766666699999998,37.9333333,89.02,36.0,100.0,9.13,TZ,1601212107.0
galveston,29.37,-94.97,82.0,74.0,1.0,9.17,US,1601212108.0
high level,58.516667000000005,-117.14,42.8,100.0,1.0,3.36,CA,1601212108.0
luganville,-15.5333333,167.16666669999998,78.8,83.0,20.0,8.99,VU,1601212108.0
boundiali,9.521666999999999,-6.486944,82.29,67.0,94.0,3.24,CI,1601212109.0
saint-leu,-21.15,55.283333299999995,77.0,57.0,40.0,6.93,RE,1601212109.0
cantapoy,9.490556,125.43638899999999,79.3,78.0,0.0,5.19,PH,1601212109.0
flin flon,54.766667000000005,-101.86,44.6,75.0,90.0,9.17,CA,1601212110.0
xam nua,20.419722,104.04388900000001,69.33,95.0,100.0,2.37,LA,1601212110.0
naryan-mar,67.67,53.09,45.73,71.0,31.0,8.63,RU,1601212110.0
asfi,32.299392,-9.237181,75.11,60.0,0.0,24.43,MA,1601212089.0
khor,47.89,134.95,49.42,80.0,0.0,1.97,RU,1601212110.0
phek,25.666667,94.5,63.23,100.0,100.0,0.78,IN,1601211815.0
jaltenango,15.87,-92.716667,71.28,85.0,100.0,1.32,MX,1601212111.0
san jeronimo,-11.95,-75.28,51.53,58.0,2.0,1.86,PE,1601212111.0
sochaczew,52.233333,20.24,50.0,99.0,100.0,14.03,PL,1601212111.0
mahibadhoo,3.7833333,72.9666667,83.14,73.0,24.0,6.44,MV,1601212111.0
linxia,35.600278,103.206389,60.89,67.0,81.0,3.29,CN,1601212112.0
san felipe,10.34,-68.74,80.01,77.0,47.0,2.53,VE,1601212112.0
mbini,1.57,9.61,82.4,88.0,40.0,13.87,GQ,1601212112.0
podborany,50.226883,13.409585,52.0,81.0,75.0,3.36,CZ,1601212112.0
chimbote,-9.09,-78.58,62.4,81.0,68.0,5.5,PE,1601212113.0
kendari,-3.945,122.49888899999999,75.97,86.0,58.0,3.98,ID,1601211990.0
teya,60.377778,92.626667,37.98,88.0,35.0,4.03,RU,1601212114.0
pesaro,43.9,12.89,60.01,62.0,75.0,3.36,IT,1601212075.0
galle,6.04,80.22,80.78,81.0,92.0,8.59,LK,1601212114.0
korla,41.759722,86.14694399999999,64.0,89.0,98.0,4.0,CN,1601212114.0
sosnovo-ozerskoye,52.5249,111.5418,34.61,87.0,0.0,11.52,RU,1601212114.0
nevelsk,46.673333,141.863333,46.4,93.0,75.0,13.42,RU,1601212115.0
heishan,41.689167,122.112778,63.07,83.0,0.0,10.96,CN,1601212115.0
tabasco,18.0,-92.67,75.2,100.0,75.0,2.59,MX,1601212115.0
denpasar,-8.65,115.21666699999999,80.6,100.0,20.0,8.05,ID,1601211966.0
maceio,-9.666667,-35.74,78.8,78.0,75.0,4.7,BR,1601211936.0
jardim,-21.48,-56.14,92.59,39.0,36.0,11.01,BR,1601211926.0
zelenogradsk,54.958926,20.476684,73.4,60.0,100.0,17.9,RU,1601212116.0
yaan,7.38,8.57,76.28,84.0,98.0,5.46,NG,1601212116.0
ovalle,-30.598333,-71.200278,61.41,43.0,0.0,2.19,CL,1601212116.0
nakusp,50.25,-117.8,39.07,75.0,2.0,0.36,CA,1601212117.0
iranshahr,27.202446000000002,60.684757999999995,102.2,6.0,0.0,6.93,IR,1601212117.0
aviles,43.554728000000004,-5.924832,64.0,59.0,20.0,5.82,ES,1601211893.0
peterhead,57.51,-1.8,52.0,66.0,90.0,5.82,GB,1601212078.0
noumea,-22.28,166.46,69.8,94.0,90.0,3.36,NC,1601211988.0
nalut,30.33,10.85,95.14,14.0,77.0,10.78,LY,1601212118.0
tumbes,-3.5666667000000003,-80.4413889,73.72,61.0,0.0,2.17,PE,1601212118.0
tessalit,20.2013889,1.0088889,103.21,7.0,0.0,9.01,ML,1601212118.0
vieux-habitants,16.06,-61.77,84.2,79.0,4.0,10.29,GP,1601212118.0
kieta,-6.2166667,155.6333333,79.95,76.0,100.0,6.11,PG,1601212118.0
severo-yeniseyskiy,60.3725,93.04083299999999,34.93,95.0,33.0,5.5,RU,1601212119.0
cooma,-36.234691999999995,149.125977,30.2,74.0,0.0,1.54,AU,1601212119.0
huamachuco,-7.8,-78.0666667,51.24,70.0,24.0,2.98,PE,1601212119.0
ongandjera,-17.8833333,15.066666699999999,93.69,10.0,0.0,7.67,NA,1601212119.0
palauig,15.435,119.9045,82.72,78.0,100.0,4.27,PH,1601212120.0
saint-gaudens,43.08,0.67,57.2,54.0,90.0,13.87,FR,1601212120.0
vysotsk,60.628793,28.570476,69.01,56.0,17.0,6.93,RU,1601212120.0
port macquarie,-31.430840000000003,152.92,55.0,63.0,98.0,1.01,AU,1601212120.0
vecchiano,43.783333,10.383333,62.01,59.0,75.0,14.99,IT,1601212120.0
falmouth,50.15,-5.07,57.2,58.0,0.0,18.34,GB,1601212121.0
yangambi,0.81,24.43,71.62,98.0,100.0,3.91,CD,1601211850.0
makokou,0.5666667,12.86,82.51,66.0,52.0,5.93,GA,1601212121.0
beaverlodge,55.22,-119.44,41.0,80.0,20.0,9.17,CA,1601212121.0
buenos aires,-34.61,-58.38,57.99,93.0,90.0,9.17,AR,1601212025.0
suntar,62.14444399999999,117.63194399999999,47.16,60.0,97.0,8.52,RU,1601212065.0
orthez,43.488385,-0.77244,62.6,58.0,90.0,12.75,FR,1601212122.0
forbes,-33.384361,148.02,46.0,79.0,0.0,3.53,AU,1601212122.0
abu samrah,35.3,37.18,96.44,18.0,0.0,8.86,SY,1601212123.0
san,13.3,-4.9,93.94,39.0,18.0,7.49,ML,1601211966.0
manokwari,-0.866667,134.083333,80.26,73.0,13.0,3.04,ID,1601212123.0
daryapur,20.933332999999998,77.333333,78.8,82.0,90.0,5.59,IN,1601212123.0
gizo,-8.1,156.84,83.46,77.0,100.0,9.1,SB,1601212123.0
tres arroyos,-38.373939,-60.27978100000001,49.48,95.0,100.0,15.28,AR,1601212124.0
zaozerne,45.158156,33.278663,73.2,67.0,54.0,12.53,UA,1601212124.0
zalantun,48.0,122.71666699999999,53.96,56.0,100.0,7.67,CN,1601212124.0
medea,36.26,2.75,66.2,88.0,75.0,1.12,DZ,1601212124.0
khani,41.96,42.96,91.4,27.0,5.0,4.7,GE,1601212124.0
jyderup,55.663991,11.420289,73.0,64.0,66.0,12.75,DK,1601212125.0
salalah,17.0175,54.09,82.4,69.0,20.0,12.75,OM,1601212094.0
calvinia,-31.470688,19.776007999999997,55.42,36.0,0.0,11.86,ZA,1601212125.0
bhikhi,30.066667,75.533333,87.46,25.0,0.0,2.73,IN,1601212125.0
kapoeta,4.7716667,33.5902778,88.29,45.0,95.0,6.13,SS,1601212126.0
sibolga,1.7427,98.7792,78.53,70.0,100.0,1.72,ID,1601212126.0
chake chake,-5.25,39.7666667,83.53,62.0,21.0,7.76,TZ,1601212126.0
kukes,42.076944399999995,20.421944399999997,66.67,46.0,95.0,8.57,AL,1601212126.0
puerto asis,0.513278,-76.500748,78.66,65.0,68.0,1.25,CO,1601212127.0
okha,53.57,142.95,46.02,88.0,5.0,12.35,RU,1601212119.0
tabuk,17.42,121.44,77.43,87.0,100.0,2.91,PH,1601212128.0
cravo norte,6.301735,-70.204154,81.36,78.0,99.0,5.55,CO,1601212128.0
sao felix do xingu,-6.64,-51.99,90.59,51.0,13.0,1.45,BR,1601212128.0
flinders,-34.58,150.86,52.0,72.0,86.0,1.01,AU,1601212128.0
baykit,61.67,96.37,43.9,79.0,96.0,7.11,RU,1601212129.0
mahuva,21.09,71.76,81.91,75.0,32.0,9.01,IN,1601212129.0
terrace,54.52,-128.6,46.4,100.0,90.0,12.75,CA,1601212129.0
turukhansk,65.81666700000001,87.983333,44.06,86.0,92.0,4.21,RU,1601212129.0
havre-saint-pierre,50.23,-63.6,48.2,93.0,90.0,2.24,CA,1601212129.0
ayrum,41.19,44.9,80.6,42.0,0.0,8.05,AM,1601212130.0
pangody,65.85,74.49,53.13,79.0,100.0,18.21,RU,1601212130.0
salym,60.0625,71.478889,56.26,85.0,87.0,5.86,RU,1601212130.0
bay roberts,47.6,-53.26,63.0,90.0,100.0,14.0,CA,1601212130.0
dickinson,29.46,-95.05,77.0,88.0,1.0,4.7,US,1601212040.0
bairiki,1.33,172.98,80.6,78.0,20.0,11.41,KI,1601212126.0
severnoye,56.35,78.36,43.72,84.0,0.0,3.87,RU,1601212131.0
dukat,62.55,155.55,34.3,82.0,0.0,8.16,RU,1601212131.0
cassilandia,-19.11,-51.73,97.14,20.0,0.0,10.71,BR,1601211926.0
loja,-3.99,-79.2,62.11,69.0,0.0,2.28,EC,1601212132.0
novoilinsk,51.6829,108.7143,37.38,86.0,1.0,6.15,RU,1601212132.0
camocim,-2.9,-40.84,88.25,52.0,24.0,11.01,BR,1601212132.0
mecca,21.426667000000002,39.826111,104.76,18.0,0.0,20.49,SA,1601211877.0
senanga,-16.1166667,23.2666667,109.02,7.0,2.0,1.05,ZM,1601212133.0
maramba,-5.05,38.6166667,76.64,61.0,59.0,9.62,TZ,1601212133.0
ilo,-17.6394444,-71.3375,62.49,70.0,3.0,9.51,PE,1601212133.0
shimanovsk,52.0,127.7,50.0,92.0,0.0,5.86,RU,1601212133.0
eyl,7.98,49.8166667,82.44,63.0,22.0,21.85,SO,1601212097.0
vostok,46.49,135.88,41.65,81.0,0.0,2.51,RU,1601212134.0
nizhnyaya omka,55.433755000000005,74.942563,50.02,69.0,92.0,3.56,RU,1601212134.0
yeppoon,-23.126829,150.73,66.2,72.0,20.0,8.05,AU,1601212135.0
la primavera,5.490556,-70.40916700000001,80.46,81.0,100.0,5.19,CO,1601212135.0
fayaoue,-20.65,166.5333333,75.18,87.0,54.0,7.92,NC,1601212135.0
changji,44.016667,87.31666700000001,59.0,28.0,100.0,6.71,CN,1601212135.0
san matias,-16.37,-58.4,96.6,34.0,0.0,10.31,BO,1601212135.0
yekaterinovka,52.05,44.35,63.14,30.0,48.0,15.46,RU,1601212136.0
durban,-29.857896000000004,31.029197999999997,59.0,87.0,90.0,11.41,ZA,1601212136.0
mbandaka,0.05,18.26,83.21,69.0,96.0,4.43,CD,1601212137.0
san andres,12.58,-81.7,82.4,88.0,20.0,4.7,CO,1601212137.0
idaho falls,43.466666700000005,-112.03333329999998,37.4,86.0,1.0,4.7,US,1601212137.0
semey,50.411111,80.2275,48.2,66.0,75.0,8.95,KZ,1601212137.0
penzance,50.12,-5.54,57.2,58.0,0.0,18.34,GB,1601212138.0
santa fe,-31.63,-60.7,63.0,61.0,84.0,11.01,AR,1601212138.0
gemena,3.25,19.766667,85.55,59.0,21.0,5.53,CD,1601211850.0
carlos antonio lopez,-26.4,-54.766667000000005,77.7,64.0,100.0,5.03,PY,1601212138.0
arzgir,45.372778000000004,44.220556,72.45,43.0,0.0,21.68,RU,1601212117.0
vukovar,45.3433333,18.999722199999997,64.4,52.0,40.0,10.29,HR,1601212139.0
yanam,16.733333,82.216667,86.0,74.0,75.0,5.82,IN,1601212139.0
cacapava do sul,-30.51,-53.49,60.87,100.0,100.0,3.0,BR,1601212139.0
pumiao,22.75,108.483333,73.4,88.0,90.0,6.71,CN,1601212139.0
cuenca,-2.88,-78.98,48.2,93.0,12.0,3.06,EC,1601212140.0
wagar,16.152777800000003,36.2041667,100.9,19.0,0.0,2.77,SD,1601212140.0
kibondo,-3.5863888999999998,30.720277799999998,85.51,32.0,77.0,6.98,TZ,1601212140.0
kholmogory,64.2229,41.656000000000006,59.0,77.0,100.0,6.71,RU,1601212140.0
datong,40.093610999999996,113.291389,62.51,63.0,78.0,5.03,CN,1601212141.0
quthing,-30.4,27.7,61.56,23.0,0.0,19.19,LS,1601212141.0
kashi,39.454722,75.979722,68.0,30.0,36.0,6.71,CN,1601212141.0
treinta y tres,-33.2333333,-54.3833333,67.96,89.0,100.0,6.26,UY,1601212141.0
sao joao de pirabas,-0.766667,-47.18,83.16,69.0,86.0,9.51,BR,1601212142.0
altenholz,54.4,10.133333,57.99,93.0,90.0,4.7,DE,1601212142.0
tutoia,-2.76,-42.266667,85.68,58.0,1.0,11.86,BR,1601212142.0
klyuchi,52.27,79.17,47.89,55.0,99.0,5.41,RU,1601212143.0
hualmay,-11.1,-77.61,63.36,75.0,2.0,5.75,PE,1601212136.0
porbandar,21.64,69.61,82.89,67.0,84.0,9.57,IN,1601212143.0
los llanos de aridane,28.658507,-17.918211,78.8,61.0,75.0,19.46,ES,1601212143.0
pouebo,-20.4,164.56666669999998,73.94,84.0,55.0,4.63,NC,1601212144.0
miyakonojo,31.733333000000002,131.066667,75.2,88.0,20.0,3.36,JP,1601212001.0
progreso,21.28,-89.67,78.01,94.0,75.0,7.99,MX,1601212106.0
teguise,29.060494,-13.563975,82.4,51.0,75.0,28.86,ES,1601212144.0
hyeres,43.119539,6.12,66.2,32.0,17.0,10.29,FR,1601212144.0
pella,59.78,30.82,68.0,63.0,0.0,1.01,RU,1601212145.0
phuket,8.0,98.25,75.2,94.0,75.0,8.05,TH,1601211902.0
chumikan,54.718332999999994,135.31,51.13,90.0,100.0,11.72,RU,1601212146.0
adrar,20.5,-10.07,100.92,12.0,0.0,13.13,MR,1601212146.0
boyolangu,-8.1181,111.8935,75.79,86.0,91.0,6.22,ID,1601212146.0
porto san giorgio,43.183333000000005,13.79,55.99,52.0,100.0,1.99,IT,1601212075.0
sehithwa,-20.466666699999998,22.716666699999998,98.78,8.0,0.0,6.6,BW,1601212147.0
nenjiang,49.183333000000005,125.21666699999999,51.53,71.0,17.0,9.84,CN,1601212147.0
port augusta,-32.495971999999995,137.77281200000002,59.0,67.0,100.0,10.29,AU,1601212042.0
bama,11.522103,13.685579,89.76,50.0,2.0,13.62,NG,1601211897.0
katangli,51.71,143.23333300000002,46.58,79.0,100.0,11.88,RU,1601212148.0
muromtsevo,56.372381999999995,75.241749,45.45,86.0,65.0,4.41,RU,1601212148.0
lithgow,-33.482471000000004,150.15,54.0,75.0,95.0,1.59,AU,1601212149.0
lewes,50.866667,0.01,55.99,75.0,99.0,22.57,GB,1601212149.0
wanning,18.800278,110.396667,81.63,85.0,100.0,3.53,CN,1601212149.0
clyde,41.3,-82.98,66.99,86.0,5.0,1.99,US,1601212149.0
zhengjiatun,43.506389,123.50638899999998,63.61,76.0,0.0,11.97,CN,1601212150.0
gryazovets,58.88,40.2525,61.63,58.0,0.0,6.6,RU,1601212122.0
bilibino,68.05,166.44,27.27,94.0,17.0,2.15,RU,1601212150.0
ixtapa,20.7,-105.2,80.01,94.0,75.0,1.61,MX,1601212150.0
gornyy,55.12,83.91,41.81,88.0,48.0,1.05,RU,1601212150.0
mabaruma,8.2,-59.783333299999995,87.01,63.0,64.0,2.42,GY,1601212151.0
san policarpo,12.1791,125.5072,83.26,78.0,0.0,6.46,PH,1601212151.0
